srcIP	dstIP	srcPort	dstPort	protocol	timeStamp	add/rmv
3745721845	176283407	1295	62629	17	1709879370	1
1857352923	176283407	33708	62629	17	1709879370	1
176283407	3745721845	62629	1295	17	1709879370	1
176283407	1857352923	62629	33708	17	1709879370	1
2102677092	176283407	37894	62629	17	1709879370	1
176283407	2102677092	62629	37894	17	1709879370	1
3084034798	176283407	42289	62629	17	1709879370	0
176283407	3084034798	62629	42289	17	1709879370	0
1881743130	176283407	1124	62629	17	1709879370	0
176283407	1881743130	62629	1124	17	1709879370	0
465241414	176283407	17123	62629	17	1709879372	1
176283407	465241414	62629	17123	17	1709879372	1
1974919333	176283407	47181	62629	17	1709879372	1
1851316228	176283407	33676	62629	17	1709879372	1
1974287414	176283407	60375	62629	17	1709879372	1
2569337882	176283407	1177	62629	17	1709879372	1
1863467975	176283407	7467	62629	17	1709879372	1
1881743130	176283407	1124	62629	17	1709879372	1
1929246386	176283407	33372	62629	17	1709879372	1
176283407	1851316228	62629	33676	17	1709879372	1
176283407	1929246386	62629	33372	17	1709879372	1
176283407	1974919333	62629	47181	17	1709879372	1
176283407	2569337882	62629	1177	17	1709879372	1
176283407	1863467975	62629	7467	17	1709879372	1
176283407	1881743130	62629	1124	17	1709879372	1
176283407	1974287414	62629	60375	17	1709879372	1
1857352923	176283407	33708	62629	17	1709879372	0
176283407	1857352923	62629	33708	17	1709879372	0
2102677092	176283407	37894	62629	17	1709879372	0
176283407	2102677092	62629	37894	17	1709879372	0
1857352923	176283407	33708	62629	17	1709879373	1
176283407	1857352923	62629	33708	17	1709879373	1
465241414	176283407	17123	62629	17	1709879373	0
176283407	465241414	62629	17123	17	1709879373	0
1974919333	176283407	47181	62629	17	1709879373	0
1851316228	176283407	33676	62629	17	1709879373	0
1974287414	176283407	60375	62629	17	1709879373	0
2569337882	176283407	1177	62629	17	1709879373	0
1881743130	176283407	1124	62629	17	1709879373	0
1929246386	176283407	33372	62629	17	1709879373	0
176283407	1851316228	62629	33676	17	1709879373	0
176283407	1929246386	62629	33372	17	1709879373	0
176283407	1974919333	62629	47181	17	1709879373	0
176283407	2569337882	62629	1177	17	1709879373	0
176283407	1881743130	62629	1124	17	1709879373	0
176283407	1912322473	62629	10424	17	1709879374	1
1912322473	176283407	10424	62629	17	1709879374	1
